,city,country,population,year
3524,Zhaodong,China,179976.0,1990
1271,Zabrze,Poland,179861.0,2012
5703,Tapachula,Mexico,179839.0,2000
3783,Shaoxing,China,179818.0,1990
2192,Petropavlovsk-Kamčatskij,Russia,179780.0,2010
2985,Trondheim,Norway,179692.0,2013
3069,Uppsala,Sweden,179673.0,2002
468,Cartagena,Spain,179659.0,1994
3421,Fuyang,China,179572.0,1990
7097,Laredo,United States,179518.0,2000
3398,Swansea,United Kingdom,179485.0,2011
5508,Legazpi,Philippines,179481.0,2007
1000,Réggio di Calabria,Italy,179384.0,2001
6205,Regina,Canada,179246.0,2006
8330,Rio Grande,Brazil,179208.0,2000
2301,Groningen,Netherlands,179185.0,2004
6203,Regina,Canada,179178.0,1991
7904,Maracanaú,Brazil,179170.0,2000
917,Módena,Italy,179149.0,2011
9079,Porto-Novo,Benin,179138.0,1992
4794,Kim Chaek,North Korea,179000.0,1987
7376,Delmas,Haiti,178990.0,1990
356,Burgos,Spain,178864.0,2011
8034,Ipatinga,Brazil,178830.0,1991
2169,Nachodka,Russia,178813.0,2002
7032,Knoxville,United States,178765.0,2010
1820,Syzran',Russia,178750.0,2010
7756,San Salvador de Jujuy,Argentina,178748.0,1991
3471,Maoming,China,178683.0,1990
6599,Columbus,United States,178681.0,1990
592,Freiburg,Germany,178672.0,1987
3770,Qujing,China,178669.0,1990
5516,Tacloban,Philippines,178639.0,2000
2924,Turku,Finland,178630.0,2012
8398,Santa Bárbara d'Oeste,Brazil,178596.0,2010
2553,Adiyaman,Turkey,178538.0,2000
1817,Syzran',Russia,178498.0,1979
3890,Najafabad,Iran,178498.0,1996
6848,Spring Valley,United States,178395.0,2010
328,Donostia,Spain,178377.0,2001
326,Donostia,Spain,178229.0,1991
6204,Regina,Canada,178225.0,2001
8329,Rio Grande,Brazil,178223.0,1996
2451,Bacău,Romania,178203.0,2007
436,Leganés,Spain,178162.0,1994
5692,Campeche,Mexico,178160.0,1995
4847,Rishon LeZiyyon,Israel,178125.0,1997
348,Santander,Spain,178095.0,2011
8540,Araçatuba,Brazil,178077.0,2010
7009,Providence,United States,178042.0,2010
1297,Bielsko-Biała,Poland,178028.0,2002
4089,Birjand,Iran,178020.0,2011
4686,Aktau,Kazakhstan,178002.0,2012
813,Szeged,Hungary,178000.0,1992
8040,Divinópolis,Brazil,177973.0,2000
8481,Limeira,Brazil,177934.0,1991
327,Donostia,Spain,177929.0,1994
5726,Monclova,Mexico,177792.0,1990
8131,Cascavel,Brazil,177766.0,1991
8755,Puerto Cabello,Venezuela,177751.0,2000
3186,Sunderland,United Kingdom,177739.0,2001
9528,Saint-Louis,Senegal,177662.0,2009
2604,İnegöl,Turkey,177617.0,2012
7861,Itabuna,Brazil,177561.0,1991
1066,Genève,Switzerland,177535.0,2002
8510,Marília,Brazil,177503.0,1996
8281,Mossoró,Brazil,177331.0,1991
8243,Itaboraí,Brazil,177260.0,2000
8514,Presidente Prudente,Brazil,177236.0,1996
7180,Spokane,United States,177196.0,1990
3822,Yining,China,177193.0,1990
5017,Probolinggo,Indonesia,177120.0,1990
8870,Biskra,Algeria,177060.0,1998
4887,Shibin al Kum,Egypt,177060.0,2006
9394,Garoua,Cameroon,177000.0,1991
4796,Kusong,North Korea,177000.0,1987
4234,Qarshi,Uzbekistan,177000.0,1993
1298,Bielsko-Biała,Poland,176987.0,2005
8518,Barueri,Brazil,176740.0,1996
4083,Bojnurd,Iran,176726.0,2006
7184,Tacoma,United States,176664.0,1990
5475,Al Ain,United Arab Emirates,176441.0,1989
441,Alcalá de Henares,Spain,176434.0,2001
738,Mülheim an der Ruhr,Germany,176423.0,1987
1309,Olsztyn,Poland,176387.0,2009
6406,Santa Clarita,United States,176320.0,2010
494,Castellón de la Plana,Spain,176298.0,2011
6270,Chandler,United States,176240.0,2000
8260,Barra Mansa,Brazil,176193.0,2010
915,Módena,Italy,176148.0,1991
8857,Bejaïa,Algeria,176139.0,2008
2923,Turku,Finland,176087.0,2009
735,Hamm,Germany,176037.0,2011
3543,Puyang,China,175988.0,1990
920,Parma,Italy,175895.0,2011
3654,Huadian,China,175873.0,1990
773,Saarbrücken,Germany,175853.0,2011
6281,Little Rock,United States,175795.0,1990
6170,Burlington,Canada,175779.0,2011
3762,Jiangyou,China,175753.0,1990
4649,Buon Ma Thuot,Vietnam,175742.0,1999
1537,Pskov,Russia,175724.0,1979
4712,Temirtau,Kazakhstan,175632.0,2014
467,Cartagena,Spain,175628.0,1991
1870,Volgodonsk,Russia,175593.0,1989
7952,Aparecida de Goiânia,Brazil,175555.0,1991
3305,Southend-on-Sea,United Kingdom,175547.0,2011
7573,Girón,Colombia,175528.0,2014
1299,Bielsko-Biała,Poland,175513.0,2009
2450,Bacău,Romania,175500.0,2002
1310,Olsztyn,Poland,175482.0,2012
6836,Henderson,United States,175480.0,2000
3192,Middlesbrough,United Kingdom,175479.0,2001
7117,Grand Prairie,United States,175468.0,2010
916,Módena,Italy,175442.0,2001
8656,Arica,Chile,175441.0,2002
9305,Takoradi,Ghana,175438.0,2000
4243,Angren,Uzbekistan,175400.0,2014
1261,Bytom,Poland,175377.0,2012
2126,Noril'sk,Russia,175365.0,2010
7476,Envigado,Colombia,175337.0,2005
8522,São Carlos,Brazil,175295.0,1996
2922,Turku,Finland,175286.0,2007
2203,Južno-Sachalinsk,Russia,175085.0,2002
7101,Brownsville,United States,175007.0,2010
572,Plzeň,Czech Republic,175000.0,1990
8137,Colombo,Brazil,174962.0,2000
2043,Zlatoust,Russia,174962.0,2010
6338,Bakersfield,United States,174820.0,1990
4014,Qaemshahr,Iran,174768.0,2006
4970,Pangkal Pinang,Indonesia,174758.0,2010
4651,Rach Gia,Vietnam,174717.0,1999
3193,Middlesbrough,United Kingdom,174700.0,2011
2025,Kamensk-Ural'skij,Russia,174689.0,2010
2124,Noril'sk,Russia,174673.0,1989
3823,Kashi,China,174570.0,1990
6042,Poza Rica de Hidalgo,Mexico,174512.0,2005
6201,Richmond,Canada,174461.0,2006
6234,Anchorage,United States,174431.0,1980
7075,Lubbock,United States,174361.0,1980
8717,Tacna,Peru,174336.0,1993
1818,Syzran',Russia,174335.0,1989
1300,Bielsko-Biała,Poland,174291.0,2012
9216,San-Pedro,Cote dIvoire,174287.0,2014
3187,Sunderland,United Kingdom,174286.0,2011
736,Herne,Germany,174238.0,1987
152,Le Havre,France,174156.0,2011
3485,Anshun,China,174142.0,1990
7664,Geelong,Australia,174086.0,2011
7277,Colón,Panama,174059.0,2000
7243,León,Nicaragua,174051.0,2005
3313,Norwich,United Kingdom,174047.0,2001
5781,Pachuca,Mexico,174013.0,1990
1468,Kerch,Ukraine,174000.0,1989
547,České Budějovice,Czech Republic,174000.0,1990
50,Iraklio,Greece,173993.0,2011
2821,Osmaniye,Turkey,173977.0,2000
1736,Staryj Oskol,Russia,173917.0,1989
3525,Fuling,China,173878.0,1990
4106,Mingaora,Pakistan,173868.0,1998
1308,Olsztyn,Poland,173850.0,2005
7031,Knoxville,United States,173812.0,2000
399,Terrassa,Spain,173775.0,2001
6363,Chula Vista,United States,173661.0,2000
7929,Cachoeiro de Itapemirim,Brazil,173589.0,2010
437,Leganés,Spain,173584.0,2001
8535,Araraquara,Brazil,173569.0,2000
7093,Amarillo,United States,173562.0,2000
8863,Tlemcen,Algeria,173531.0,2008
7008,Providence,United States,173525.0,2000
3636,Xinyu,China,173524.0,1990
6785,Jackson,United States,173513.0,2010
2984,Trondheim,Norway,173486.0,2011
7557,Dosquebradas,Colombia,173452.0,2005
8386,Itajaí,Brazil,173452.0,2010
2385,Breda,Netherlands,173445.0,2010
7834,Arapiraca,Brazil,173351.0,1996
6346,Fremont,United States,173339.0,1990
6680,Overland Park,United States,173334.0,2010
4954,Dumai,Indonesia,173188.0,2000
435,Leganés,Spain,173163.0,1991
1606,Mytišči,Russia,173160.0,2010
9222,Daloa,Cote dIvoire,173107.0,1998
1307,Olsztyn,Poland,173102.0,2002
1920,Berezniki,Russia,173077.0,2002
7479,Apartadó,Colombia,173008.0,2014
1457,Melitopol´,Ukraine,173000.0,1989
2442,Arad,Romania,172827.0,2002
1222,Rzeszów,Poland,172813.0,2009
8971,Tessaoua,Niger,172796.0,2012
1051,Basel,Switzerland,172768.0,1991
9040,Matadi,Zaire,172730.0,1994
762,Mainz,Germany,172529.0,1987
6735,Worcester,United States,172529.0,2000
1598,L'ubercy,Russia,172525.0,2010
4160,Chiniot,Pakistan,172522.0,1998
5927,Tehuacán,Mexico,172510.0,1995
1871,Volgodonsk,Russia,172401.0,2002
9522,Kaolack,Senegal,172305.0,2002
8721,Pucallpa,Peru,172286.0,1993
8237,Magé,Brazil,172255.0,1991
3927,Ilam,Iran,172213.0,2011
5645,Nassau,Bahamas,172196.0,1990
196,Lille,France,172142.0,1990
369,Albacete,Spain,171999.0,2011
2185,Blagoveščensk,Russia,171997.0,1979
6817,Lincoln,United States,171932.0,1980
7866,Juazeiro,Brazil,171904.0,1996
4633,Thai Nguyen,Vietnam,171815.0,1989
2066,Rubcovsk,Russia,171792.0,1989
3330,Milton Keynes,United Kingdom,171750.0,2011
4904,Bani Suwayf,Egypt,171734.0,1996
3315,Luton,United Kingdom,171671.0,1991
8039,Divinópolis,Brazil,171562.0,1996
7241,León,Nicaragua,171375.0,1994
574,Plzeň,Czech Republic,171346.0,2011
3312,Norwich,United Kingdom,171304.0,1991
7179,Spokane,United States,171300.0,1980
8377,São José,Brazil,171230.0,2000
734,Hamm,Germany,171170.0,1987
471,Pamplona,Spain,171150.0,1991
6017,Ciudad Madero,Mexico,171091.0,1995
9582,Chimoio,Mozambique,171056.0,1997
3396,Swansea,United Kingdom,171038.0,1991
6372,Garden Grove,United States,171010.0,2010
798,Pécs,Hungary,171000.0,1992
1050,Basel,Switzerland,171000.0,1990
1487,Syktyvkar,Russia,170980.0,1979
9144,Iseyin,Nigeria,170936.0,1991
7163,Arlington,United States,170936.0,1990
3936,Sirjan,Iran,170916.0,2006
8766,Mérida,Venezuela,170902.0,1990
1872,Volgodonsk,Russia,170841.0,2010
5039,Palangkaraya,Indonesia,170761.0,2000
3945,Sabzevar,Iran,170738.0,1996
2318,Almere,Netherlands,170704.0,2004
6564,Fort Lauderdale,United States,170617.0,2000
7201,Madison,United States,170616.0,1980
6329,Riverside,United States,170591.0,1980
2580,Balikesir,Turkey,170589.0,1990
1645,Korolëv,Russia,170558.0,2002
6341,Huntington Beach,United States,170505.0,1980
4709,Temirtau,Kazakhstan,170481.0,1999
4922,Suhaj,Egypt,170417.0,1996
943,Prato,Italy,170388.0,2001
4963,Bengkulu,Indonesia,170327.0,1990
2694,Kirikkale,Turkey,170300.0,1994
8780,Guarenas,Venezuela,170204.0,2000
8849,Sétif,Algeria,170182.0,1987
6367,Oxnard,United States,170179.0,2000
4531,Bandar Seri Begawan,Brunei,170107.0,1991
6903,Syracuse,United States,170105.0,1980
2864,Tampere,Finland,170097.0,1987
8941,Mohammedia,Morocco,170063.0,1994
247,Saint-Étienne,France,170049.0,2011
7159,Newport News,United States,170045.0,1990
230,Toulon,France,170041.0,2006
797,Pécs,Hungary,170039.0,1990
1277,Ruda Śląska,Poland,170000.0,1990
8726,Georgetown,Guyana,170000.0,1987
3877,Bushehr,Iran,169966.0,2006
3690,Hanzhong,China,169930.0,1990
812,Szeged,Hungary,169930.0,1990
9266,Cape Coast,Ghana,169894.0,2010
3397,Swansea,United Kingdom,169880.0,2001
9042,Mbandaka,Zaire,169841.0,1994
7030,Knoxville,United States,169761.0,1990
6734,Worcester,United States,169759.0,1990
999,Réggio di Calabria,Italy,169709.0,1991
4191,Khujand,Tajikistan,169700.0,2010
3615,Danyang,China,169603.0,1990
4710,Temirtau,Kazakhstan,169590.0,2009
5953,Soledad Díez Gutiérrez,Mexico,169574.0,2000
8838,Skikda,Algeria,169528.0,1998
7033,Chattanooga,United States,169514.0,1980
7819,Sacaba,Bolivia,169494.0,2012
6598,Columbus,United States,169441.0,1980
5681,Ensenada,Mexico,169426.0,1990
7469,Itagui,Colombia,169374.0,1995
9517,Rufisque,Senegal,169371.0,2009
7503,Florencia,Colombia,169336.0,2014
7526,Riohacha,Colombia,169311.0,2005
8254,Nova Friburgo,Brazil,169218.0,1996
8687,Ica,Peru,168998.0,1993
2447,Piteşti,Romania,168958.0,2007
918,Parma,Italy,168905.0,1991
7036,Chattanooga,United States,168828.0,2010
2328,Nijmegen,Netherlands,168810.0,2014
2842,Odense,Denmark,168798.0,2012
1868,Novočerkassk,Russia,168746.0,2010
7825,Rio Branco,Brazil,168679.0,1991
450,Getafe,Spain,168642.0,2011
2235,Bruxelles,Belgium,168576.0,2013
2446,Piteşti,Romania,168458.0,2002
8276,Mesquita,Brazil,168376.0,2010
7529,Uribia,Colombia,168286.0,2014
6143,Kitchener,Canada,168282.0,1991
814,Szeged,Hungary,168273.0,2001
4644,Cam Pha,Vietnam,168196.0,2009
4799,Huichon,North Korea,168180.0,2008
7603,Carolina,Puerto Rico,168164.0,2000
8390,Chapecó,Brazil,168113.0,2010
815,Szeged,Hungary,168048.0,2011
8526,Jacareí,Brazil,168030.0,1996
256,Almería,Spain,168025.0,1991
2418,Rijeka,Croatia,167964.0,1991
8397,Santa Bárbara d'Oeste,Brazil,167917.0,2000
8530,Americana,Brazil,167901.0,1996
9220,Gagnoa,Cote dIvoire,167900.0,2014
8347,Gravataí,Brazil,167863.0,1991
2045,Miass,Russia,167839.0,1989
6410,Santa Rosa,United States,167834.0,2010
8158,Cabo de Santo Agostinho,Brazil,167783.0,2010
5100,Kuwait,Kuwait,167768.0,1987
811,Miskolc,Hungary,167754.0,2011
8399,Sumaré,Brazil,167751.0,1996
5936,Cancún,Mexico,167730.0,1990
1065,Genève,Switzerland,167697.0,1991
7645,Townsville,Australia,167636.0,2011
228,Toulon,France,167619.0,1990
3997,Sari,Iran,167602.0,1991
3367,Bournemouth,United Kingdom,167527.0,2001
6191,Quebec,Canada,167517.0,1991
443,Fuenlabrada,Spain,167458.0,1991
933,Livorno,Italy,167445.0,1991
4562,Sibu,Malaysia,167427.0,2000
7339,Victoria de las Tunas,Cuba,167424.0,2009
4595,Nakhon Si Thammarat,Thailand,167400.0,1999
1054,Basel,Switzerland,167386.0,2013
362,Salamanca,Spain,167382.0,1994
257,Almería,Spain,167361.0,1994
7767,Neuquén,Argentina,167296.0,1991
8112,São José dos Pinhais,Brazil,167286.0,1996
2443,Arad,Romania,167238.0,2007
454,Alcorcón,Spain,167217.0,2011
1064,Genève,Switzerland,167200.0,1990
7685,Wellington,New Zealand,167187.0,2001
8043,Sete Lagoas,Brazil,167112.0,1996
6376,Oceanside,United States,167086.0,2010
9507,Eldoret,Kenya,167016.0,1999
4578,Chiang Mai,Thailand,167000.0,1990
4685,Aktau,Kazakhstan,166962.0,2009
739,Mülheim an der Ruhr,Germany,166865.0,2011
5779,Chilpancingo,Mexico,166796.0,2005
8893,Kalabancoro,Mali,166722.0,2009
4831,Biratnagar,Nepal,166674.0,2001
8257,Barra Mansa,Brazil,166673.0,1991
2718,Kütahya,Turkey,166665.0,2000
2383,Breda,Netherlands,166616.0,1995
7252,Masaya,Nicaragua,166588.0,2012
9058,Kabwe,Zambia,166519.0,1990
4284,Comilla,Bangladesh,166519.0,2001
4212,Turkmenabat,Turkmenistan,166400.0,1991
258,Almería,Spain,166328.0,2001
7909,Sobral,Brazil,166310.0,2010
2841,Odense,Denmark,166305.0,2010
3562,Xiaogan,China,166280.0,1990
8173,Petrolina,Brazil,166279.0,2000
354,Burgos,Spain,166251.0,1994
440,Alcalá de Henares,Spain,166250.0,1994
355,Burgos,Spain,166187.0,2001
1053,Basel,Switzerland,166173.0,2009
4088,Birjand,Iran,166138.0,2006
573,Plzeň,Czech Republic,166118.0,2001
8275,Mesquita,Brazil,166080.0,2000
2384,Breda,Netherlands,166035.0,2004
2417,Split,Croatia,165893.0,2011
3895,Khomeinishahr,Iran,165888.0,1996
8800,Cabimas,Venezuela,165755.0,1990
397,Terrassa,Spain,165654.0,1991
6961,Dayton,United States,165579.0,2000
6565,Fort Lauderdale,United States,165502.0,2010
1596,L'ubercy,Russia,165478.0,1989
1381,Kramators´k,Ukraine,165469.0,2012
3211,Warrington,United Kingdom,165456.0,2011
4211,Dashhowuz,Turkmenistan,165400.0,1995
4675,Atyrau,Kazakhstan,165387.0,2009
942,Prato,Italy,165364.0,1991
7870,Jequié,Brazil,165361.0,1996
6426,Rancho Cucamonga,United States,165350.0,2010
4192,Khujand,Tajikistan,165300.0,2014
6371,Garden Grove,United States,165242.0,2000
8833,Béchar,Algeria,165241.0,2008
2117,Abakan,Russia,165214.0,2010
2116,Abakan,Russia,165197.0,2002
5125,Ar Raqqah,Syria,165195.0,1994
8259,Barra Mansa,Brazil,165134.0,2000
1052,Basel,Switzerland,165051.0,2002
8328,Rio Grande,Brazil,165025.0,1991
2513,Târgu Mureş,Romania,165000.0,1989
8485,Itaquaquecetuba,Brazil,164957.0,1991
7898,Juazeiro do Norte,Brazil,164922.0,1991
3544,Shangqiu,China,164880.0,1990
9462,Dire Dawa,Ethiopia,164851.0,1994
8258,Barra Mansa,Brazil,164768.0,1996
3472,Zhuhai,China,164747.0,1990
6358,Modesto,United States,164730.0,1990
6593,Port St. Lucie,United States,164719.0,2010
2387,Maastricht,Netherlands,164701.0,1995
6560,Orlando,United States,164693.0,1990
6821,Las Vegas,United States,164674.0,1980
4189,Khujand,Tajikistan,164500.0,1998
8539,Araçatuba,Brazil,164449.0,2000
6169,Burlington,Canada,164415.0,2006
8636,Iquique,Chile,164396.0,2002
6200,Richmond,Canada,164345.0,2001
2234,Bruxelles,Belgium,164233.0,2010
6354,San Bernardino,United States,164164.0,1990
5736,Gómez Palacio,Mexico,164092.0,1990
3824,Aksu,China,164092.0,1990
7323,Bayamo,Cuba,164008.0,2009
557,Hradec Králové,Czech Republic,164000.0,1990
231,Toulon,France,163974.0,2011
6380,Ontario,United States,163924.0,2010
6904,Syracuse,United States,163860.0,1990
8534,Araraquara,Brazil,163831.0,1996
439,Alcalá de Henares,Spain,163831.0,1991
8334,Passo Fundo,Brazil,163764.0,2000
4647,Vinh,Vietnam,163759.0,1999
25,Peiraias,Greece,163688.0,2011
9114,Gombe,Nigeria,163604.0,1991
7556,Dosquebradas,Colombia,163599.0,1995
8770,Los Teques,Venezuela,163596.0,1992
3807,Jining,China,163552.0,1990
7951,Rio Verde,Brazil,163540.0,2010
8543,Rio Claro,Brazil,163477.0,2000
7883,Lauro de Freitas,Brazil,163449.0,2010
8263,Angra dos Reis,Brazil,163290.0,2010
8952,Beni Mellal,Morocco,163286.0,2004
5702,Tapachula,Mexico,163253.0,1995
4227,Jizzax,Uzbekistan,163200.0,2014
5150,Hebron,West Bank,163146.0,2007
49,Iraklio,Greece,163115.0,2001
2067,Rubcovsk,Russia,163063.0,2002
7134,Salt Lake City,United States,163034.0,1980
4798,Huichon,North Korea,163000.0,1987
4903,Bani Suwayf,Egypt,163000.0,1986
569,Pardubice,Czech Republic,163000.0,1990
4828,Lalitpur,Nepal,162991.0,2001
9064,Chingola,Zambia,162954.0,1990
5688,La Paz,Mexico,162954.0,2000
3237,Huddersfield,United Kingdom,162949.0,2011
2327,Nijmegen,Netherlands,162932.0,2010
3784,Xiaoshan,China,162930.0,1990
9537,Ziguinchor,Senegal,162887.0,2009
8860,Mostaganem,Algeria,162885.0,2008
7947,Luziânia,Brazil,162807.0,2010
9503,Nakuru,Kenya,162800.0,1989
5906,Ciudad Santa Catarina,Mexico,162707.0,1990
5966,Los Mochis,Mexico,162659.0,1990
66,Larissa,Greece,162591.0,2011
8538,Araçatuba,Brazil,162546.0,1996
7338,Victoria de las Tunas,Cuba,162522.0,2007
799,Pécs,Hungary,162498.0,2001
4056,Gorgan,Iran,162468.0,1991
947,Perúgia,Italy,162449.0,2011
8551,Itapevi,Brazil,162433.0,2000
5880,Jiutepec,Mexico,162427.0,2010
1134,Klaipeda,Lithuania,162360.0,2011
8679,Cajamarca,Peru,162326.0,2007
3859,Maragheh,Iran,162275.0,2011
5057,Kendari,Indonesia,162272.0,2000
3563,Zaoyang,China,162198.0,1990
7315,Cienfuegos,Cuba,162178.0,2009
8002,Betim,Brazil,162143.0,1991
7855,Ilhéus,Brazil,162125.0,2000
929,Réggio nell'Emilia,Italy,162082.0,2011
4732,Kyzylorda,Kazakhstan,162000.0,1995
2445,Piteşti,Romania,162000.0,1989
9559,Mukono,Uganda,161996.0,2014
353,Burgos,Spain,161984.0,1991
3616,Xinghua,China,161910.0,1990
2781,Trabzon,Turkey,161886.0,1990
1600,Kolomna,Russia,161881.0,1989
7188,Vancouver,United States,161849.0,2010
6733,Worcester,United States,161799.0,1980
6267,Tempe,United States,161778.0,2010
3293,Peterborough,United Kingdom,161707.0,2011
8647,Talcahuano,Chile,161692.0,2002
1978,Armavir,Russia,161539.0,1979
7242,León,Nicaragua,161530.0,1995
7544,San Andres de Tumaco,Colombia,161490.0,2005
7299,La Chorrera,Panama,161470.0,2010
2436,Ruse,Bulgaria,161453.0,2001
398,Terrassa,Spain,161428.0,1994
9354,Shinyanga,Tanzania,161391.0,2012
1834,Ėngel's,Russia,161349.0,1979
7322,Bayamo,Cuba,161327.0,2007
2610,Corum,Turkey,161321.0,2000
3825,Hami,China,161315.0,1990
5519,Pagadian,Philippines,161312.0,2007
2921,Turku,Finland,161292.0,1987
6673,Kansas City,United States,161148.0,1980
6754,Warren,United States,161134.0,1980
4833,Lefkosia,Cyprus,161100.0,1987
8396,Santa Bárbara d'Oeste,Brazil,161020.0,1996
1306,Olsztyn,Poland,161000.0,1990
4870,Kafr ad Dawwar,Egypt,161000.0,1986
1979,Armavir,Russia,160983.0,1989
5146,Tartus,Syria,160862.0,2004
7868,Juazeiro,Brazil,160775.0,2010
8568,Ferraz de Vasconcelos,Brazil,160754.0,2010
7007,Providence,United States,160728.0,1990
3435,Sanming,China,160691.0,1990
8293,Alvorada,Brazil,160671.0,1996
1458,Melitopol´,Ukraine,160657.0,2001
6375,Oceanside,United States,160645.0,2000
229,Toulon,France,160639.0,1999
5827,Buenavista,Mexico,160596.0,1995
2931,Espoo,Finland,160480.0,1987
5834,San Pablo,Mexico,160432.0,2005
4625,Nam Dinh,Vietnam,160421.0,1999
1220,Rzeszów,Poland,160376.0,2002
4861,Be'er Sheva,Israel,160364.0,1997
8324,São Leopoldo,Brazil,160358.0,1991
3926,Ilam,Iran,160355.0,2006
6016,Ciudad Madero,Mexico,160331.0,1990
3304,Southend-on-Sea,United Kingdom,160257.0,2001
8513,Presidente Prudente,Brazil,160227.0,1991
4579,Chiang Mai,Thailand,160200.0,1999
5755,Salamanca,Mexico,160169.0,2010
7067,Arlington,United States,160113.0,1980
7903,Maracanaú,Brazil,160088.0,1996
8501,Taboão da Serra,Brazil,160084.0,1991
2168,Nachodka,Russia,160056.0,1989
3889,Najafabad,Iran,160004.0,1991
560,Liberec,Czech Republic,160000.0,1990
3340,Oxford,United Kingdom,159994.0,2011
1552,Kovrov,Russia,159942.0,1989
7135,Salt Lake City,United States,159936.0,1990
1605,Mytišči,Russia,159900.0,2002
3917,Malayer,Iran,159848.0,2011
6231,Huntsville,United States,159789.0,1990
3882,Shahr-e-Kord,Iran,159775.0,2011
2170,Nachodka,Russia,159719.0,2010
6758,Flint,United States,159611.0,1980
1595,L'ubercy,Russia,159563.0,1979
3811,Ulanhot,China,159538.0,1990
7663,Geelong,Australia,159503.0,2001
6797,Springfield,United States,159500.0,2010
6232,Huntsville,United States,159390.0,2000
8256,Nova Friburgo,Brazil,159372.0,2010
1644,Korolëv,Russia,159363.0,1989
3826,Korla,China,159344.0,1990
2202,Južno-Sachalinsk,Russia,159299.0,1989
4640,Ha Long,Vietnam,159231.0,1999
6280,Little Rock,United States,159151.0,1980
2650,Iskenderun,Turkey,159149.0,2000
7957,Águas Lindas de Goiás,Brazil,159138.0,2010
1973,Novorossiysk,Russia,159135.0,1979
2708,Gebze,Turkey,159116.0,1990
740,Solingen,Germany,159103.0,1987
4003,Amol,Iran,159092.0,1996
2444,Arad,Romania,159074.0,2011
8372,Criciúma,Brazil,159033.0,1996
1221,Rzeszów,Poland,159020.0,2005
743,Leverkusen,Germany,158984.0,2011
9112,Effon-Alaiye,Nigeria,158977.0,1991
2724,Manisa,Turkey,158928.0,1990
1135,Klaipeda,Lithuania,158891.0,2013
6091,Burnaby,Canada,158858.0,1991
3950,Neyshabur,Iran,158847.0,1996
4177,Sukkur,Pakistan,158781.0,1972
